// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

22205,I_KAVAC_x100,Kavac,Kavach Icarus,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22206,I_KAVAC__x100,Kavac,Kavach Icarus,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22207,I_RAWREL_x100,Rawrel,Laurell Weinder,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22208,I_RAWREL__x100,Rawrel,Laurell Weinder,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22209,I_WHIKEBAIN_x100,Whikebain,Wickebine Tres,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22210,I_WHIKEBAIN__x100,Whikebain,Wickebine Tres,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22211,I_YGNIZEM_x100,Ygnizem,Egnigem Cenia,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22212,I_YGNIZEM__x100,Ygnizem,Egnigem Cenia,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22213,I_DOPPELGANGER_x100,Doppelganger,Doppelganger,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22214,G_LORA_x100,Lora,Warrior Laura,136,50025500,10,0,0,2,9925,8505,448,116,288,184,172,138,298,136,10,12,0,7,43,0x2003695,104,1280,345,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22215,G_ELVIRA_x100,Elvira,Elvira,138,50176500,10,0,0,3,3495,10505,342,136,378,210,184,170,396,144,10,12,0,0,64,0x2003695,96,704,979,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22216,G_SOHEON_x100,Soheon,Samurai Soheon,137,50201500,10,0,0,2,7955,5180,420,356,236,488,196,252,492,204,10,12,1,7,64,0x2003695,96,800,806,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22217,G_RUDO_x100,Rudo,Rudo,135,50148900,10,0,0,1,7005,7505,392,192,212,130,122,84,250,144,10,12,0,8,66,0x2003695,96,1260,403,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22218,GLD_DARK_SHADOW_x100,Abysmal Dark Shadow,Dark Shadow,147,20410900,10,690000,606000,1,8265,8105,280,88,310,252,178,216,426,152,10,12,0,0,47,0x2003695,176,614,1420,648,0,0,0,0,0,0,0,7205,2500,2609,500,13038,3,6089,500,2783,1,12676,2,1385,2,0,0,0,0,4449,1
22219,GLD_DARK_FRAME_x100,Abysmal Dark Frame,Dark Frame,145,18001800,10,606060,600180,1,9250,8005,162,74,138,74,72,20,128,10,10,12,1,6,67,0x2003695,160,736,576,200,0,0,0,0,0,0,0,7054,2328,734,500,2505,15,1587,1,12676,50,1000,40,747,2,0,0,0,0,4170,1
22220,GLD_DARK_PRIEST_x100,Abysmal Dark Priest,Dark Priest,141,18187800,0,632880,648060,2,6630,8255,124,82,10,120,82,178,188,84,10,12,1,6,89,0x2003695,160,691,1001,476,0,0,0,0,0,0,0,1586,1,2898,1,12680,2,716,225,1009,1,2319,3,7005,1500,0,0,0,0,4171,1
22221,GLD_KOBOLD_1_x100,Abysmal Kobold,Dark Axe Kobold,145,19483000,10,662400,643800,1,9255,1005,206,50,218,152,122,106,196,60,10,12,1,7,44,0x2003695,120,822,422,360,0,0,0,0,0,0,0,999,50,1034,2668,912,350,985,13,1396,1,12679,2,0,0,0,0,0,0,4091,1
22222,GLD_KOBOLD_2_x100,Abysmal Kobold,Dark Hammer Kobold,142,18134000,10,621600,609000,1,7005,665,234,118,192,122,110,96,190,40,10,12,1,7,45,0x2003695,160,1222,422,360,0,0,0,0,0,0,0,999,50,1034,2668,912,350,985,13,1396,1,12679,2,0,0,0,0,0,0,4091,1
22223,GLD_KOBOLD_3_x100,Abysmal Kobold,Dark Mace Kobold,141,18283000,10,607200,618000,1,6505,670,218,96,206,128,118,84,160,40,10,12,1,7,43,0x2003695,240,982,422,360,0,0,0,0,0,0,0,999,50,1034,2668,912,350,985,13,1436,1,12679,2,0,0,0,0,0,0,4091,1
22224,GLD_KOBOLD_ARCHER_x100,Abysmal Kobold Archer,Dark Kobold Archer,142,18053000,10,634200,606000,9,7520,605,168,10,198,78,96,60,248,50,10,12,0,7,23,0x2003695,160,806,806,384,0,0,0,0,0,0,0,912,125,999,30,1034,2425,5118,25,12676,5,18114,5,756,40,0,0,0,0,4292,1
22225,E_FABRE_x100,Fabre,Fabre,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22226,J_THIEF_BUG_x100,Thief Bug,Thief Bug,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22227,E_HORNET_x100,Hornet,Hornet,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22228,E_HORN_x100,Horn,Horn,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22229,E_KIND_OF_BEETLE_x100,Beetle King,Beetle King,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22230,E_ARGIOPE_x100,Argiope,Argiope,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22231,E_GIANT_SPIDER_x100,Giant Spider,Giant Spider,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22232,E_KILLER_MANTIS_x100,Killer Mantis,Killer Mantis,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22233,E_GIANT_HONET_x100,Giant Hornet,Giant Hornet,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22234,E_DRAGON_TAIL_x100,Dragon Tail,Dragon Tail,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22235,E_STAINER_x100,Stainer,Stainer,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22236,E_CHONCHON_x100,Chonchon,Chonchon,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22237,E_STEEL_CHONCHON_x100,Steel Chonchon,Steel Chonchon,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22238,E_HUNTER_FLY_x100,Hunter Fly,Hunter Fly,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22239,E_MAYA_x100,Maya,Maya,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22240,E_QUEEN_SCARABA_x100,Queen Scaraba,Queen Scaraba,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22241,E_UNGOLIANT_x100,Ungoliant,Ungoliant,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22242,J_MISTRESS_x100,Mistress,Mistress,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22243,BUNGISNGIS_x100,Bungisngis,Bungisngis,121,2551300,0,116400,99000,1,4255,755,230,70,142,64,122,60,148,38,10,12,2,7,42,0x2003695,160,1254,345,360,0,0,0,0,0,0,0,7054,1000,6511,1000,985,10,12700,100,0,0,0,0,0,0,0,0,0,0,4582,1
22244,ENGKANTO_x100,Engkanto,Engkanto,125,2394800,10,103380,92820,1,3375,620,202,82,136,114,98,114,162,54,10,12,1,7,40,0x2003695,160,1139,460,360,0,0,0,0,0,0,0,7054,1000,6511,1000,528,1000,12700,100,0,0,0,0,0,0,0,0,0,0,4583,1
22245,MANANANGGAL_x100,Manananggal,Manananggal,107,2045100,10,84900,84600,1,4005,515,128,62,150,170,90,142,150,92,10,12,1,6,47,0x2003695,80,224,576,360,0,0,0,0,0,0,0,6508,2000,6510,1000,7006,1000,913,1000,6511,1000,6509,1000,12700,100,0,0,0,0,4584,1
22246,MANGKUKULAM_x100,Mangkukulam,Mangkukulam,110,2015100,10,91020,81060,1,2910,980,178,150,70,142,62,164,128,104,10,12,1,6,40,0x2003695,120,1331,268,480,0,0,0,0,0,0,0,7054,1000,6510,1000,7071,1000,6511,1000,6509,1000,12700,100,0,0,0,0,0,0,4585,1
22247,TIKBALANG_x100,Tikbalang,Tikbalang,115,2213100,10,105360,81060,1,3905,575,168,68,142,104,168,88,128,92,10,12,2,2,64,0x2003695,104,851,748,360,0,0,0,0,0,0,0,6496,500,984,10,12700,100,0,0,0,0,0,0,0,0,0,0,0,0,4586,1
22248,TIYANAK_x100,Tiyanak,Tiyanak,105,1714600,10,78840,66060,1,2285,1255,152,42,82,116,82,102,144,94,10,12,0,6,47,0x2003695,80,396,403,360,0,0,0,0,0,0,0,6508,1500,0,0,6509,1000,938,1000,0,0,0,0,0,0,0,0,0,0,4587,1
22249,WAKWAK_x100,Wakwak,Wakwak,111,2001200,10,82440,75240,1,2805,1505,48,142,108,150,128,130,154,62,10,12,0,6,47,0x2003695,80,339,460,360,0,0,0,0,0,0,0,6508,1500,6509,1000,12700,200,0,0,0,0,0,0,0,0,0,0,0,0,4588,1
22250,JEJELING_x100,Jejeling,Jejeling,100,1024700,10,48060,44460,1,2250,3575,200,52,102,142,168,108,30,208,10,12,2,3,42,0x81,320,1062,537,480,0,0,0,0,0,0,0,6498,2000,909,1000,6511,100,6510,100,6509,100,12700,100,0,0,0,0,0,0,4589,1
22251,BANGUNGOT_1_x100,Bangungot,Bangungot,115,151951700,10,0,0,1,12805,7520,822,190,302,384,220,224,502,114,10,12,1,6,47,0x6203695,160,736,864,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22252,BANGUNGOT_2_x100,Bangungot,Bangungot,99,140975800,10,0,0,1,12805,7520,822,190,302,384,220,224,502,114,10,12,1,6,47,0x4370000,1600,736,864,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22253,BUWAYA_x100,Buwaya,Buwaya,151,409036500,10,180000720,168093840,1,18070,17505,402,156,302,402,260,462,620,132,10,12,2,9,81,0x6283695,80,1139,460,360,1500006,607,5500,617,2250,616,450,6518,2000,6525,50,6499,2000,2590,1000,2169,100,6499,10000,0,0,0,0,0,0,4592,1
22254,BAKONAWA_1_x100,Bakonawa,Bakonawa,156,335188400,10,0,0,10,24005,12505,944,0,502,268,388,140,474,132,10,12,2,9,81,0x6200084,1600,352,537,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22255,BAKONAWA_2_x100,Bakonawa,Bakonawa,156,335188400,10,0,0,10,24005,12505,944,0,502,268,388,140,474,132,10,12,2,9,81,0x6200084,1600,352,537,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22256,BAKONAWA_3_x100,Bakonawa,Bakonawa,156,335188400,10,150606660,140709060,10,24005,12505,944,0,502,268,388,140,474,132,10,12,2,9,81,0x6200084,1600,352,537,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22257,EVENT_BOMB_x100,Bomb Poring,Bomb Poring,100,5000000,10,0,0,1,600,1000,320,198,2,56,56,0,66,100,10,12,0,0,20,0x308D,160,1337,537,480,0,0,0,0,0,0,0,664,1000,665,1000,666,1000,667,1000,0,0,0,0,0,0,0,0,0,0,0,0
22258,EVENT_RANGE_x100,Penomena,Penomena,100,5000000,10,0,0,7,2405,205,320,198,152,76,70,70,214,20,10,12,1,5,25,0x3695,160,665,400,600,0,0,0,0,0,0,0,664,1000,665,1000,666,1000,667,1000,0,0,0,0,0,0,0,0,0,0,0,0
22259,M_BAPHOMET__x100,Baphomet,Baphomet,57,751000,2040,0,0,1,4050,725,140,80,104,120,72,34,114,50,10,12,0,6,27,0x6203695,80,694,384,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22260,M_GALAPAGO_x100,Galapago,Galapago,45,751300,2010,0,0,1,3800,775,140,80,60,56,58,36,60,32,10,12,0,2,22,0x6203695,132,1144,864,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22261,BANGUNGOT_3_x100,Bangungot,Bangungot,115,25000,10,93784920,91344120,1,12805,7520,822,190,302,384,220,224,502,114,10,12,1,6,47,0x4370000,1600,0,0,0,0,0,0,0,0,0,0,6517,4000,6524,2000,6499,4000,2491,2000,2169,200,0,0,6499,10000,0,0,0,0,4590,1
22262,MA_DRUM_x100,Drum,Drum,1,20000,0,0,0,1,5,5,200,198,0,0,0,0,0,0,10,12,0,0,20,0x170000,1600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22263,BUWAYA_EGG_x100,Buwaya's Egg,Buwaya's Egg,100,1000000,10,0,0,0,5,5,180,180,2,2,2,2,2,2,10,12,0,0,60,0x0,1600,800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22264,BUWAYA_SLAVE_x100,Buwaya's Slave,Slave,135,2014500,10,0,0,1,12065,10205,210,142,302,240,220,204,286,122,10,12,0,3,22,0x2003695,160,460,768,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22265,BUWAYA_GHOST_x100,Fake Buwaya,Buwaya,138,3000000,10,0,0,1,6400,6260,962,156,402,496,348,224,742,114,10,12,0,3,81,0x6203695,80,1139,460,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22266,G_WAKWAK_x100,Wakwak,Wakwak,145,19483000,10,0,0,1,7720,15855,48,208,202,308,208,368,302,142,10,12,0,6,47,0x83,80,339,460,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22267,DOMOVOI_x100,Domovoi,Domovoi,38,89800,10,8100,9120,1,315,55,80,0,40,22,68,40,38,20,10,12,0,2,22,0x83,160,640,960,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22268,HIDDEN_MOB_x100,Hidden Mob,Monster,151,1000000,2000,0,0,7,0,5000,400,20,400,400,400,400,400,400,12,12,0,4,88,0x2170084,1600,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22269,MD_MANANANGGAL_x100,Bangungot Manananggal,Manananggal,107,20451100,10,0,0,1,4005,515,128,62,150,170,90,142,150,92,10,12,1,6,47,0x2003695,80,224,576,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22270,MD_MANGKUKULAM_x100,Bangungot Mangkukulam,Mangkukulam,110,10215400,10,0,0,1,2910,980,178,150,70,142,62,164,128,104,10,12,1,6,40,0x2003695,120,1331,268,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22271,MD_TIYANAK_x100,Tiyanak,Tiyanak,105,5021100,10,0,0,1,2285,1255,152,42,82,116,82,102,144,94,10,12,0,6,47,0x2003695,80,396,403,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22272,RWC_BOSS2011_x100,RWC Boss,2011 RWC Boss,141,320500000,10,78000000,66000000,3,36715,22060,1176,1012,392,262,250,552,802,312,10,12,2,8,86,0x6283695,80,460,460,480,650000,12246,5000,12246,5000,12246,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22273,MER_DIABOLIC_x100,Diabolic,Diabolic,83,981500,2340,0,0,2,5500,1000,120,120,170,180,142,86,170,210,10,12,0,6,47,0x6203695,120,864,624,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22274,HIDDEN_MOB_W_x100,Hidden Mob,Hidden Mob,151,1000000,2000,0,0,7,0,5000,400,20,400,400,400,400,400,400,12,12,0,4,88,0x2170084,1600,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22275,MER_WISH_MAIDEN_x100,Wish Maiden,Wish Maiden,83,981500,2340,0,0,2,5500,1000,120,120,170,180,142,86,170,210,10,12,0,6,47,0x83,120,864,624,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22276,MER_ZHERLTHSH_x100,Zherlthsh,Zealotus,83,981500,2340,0,0,2,5500,1000,120,120,170,180,142,86,170,210,10,12,0,6,47,0x6203695,120,864,624,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22277,MER_KTULLANUX_x100,Ktullanux,Ktullanux,83,981500,2340,0,0,2,5500,1000,120,120,170,180,142,86,170,210,10,12,0,6,47,0x6203695,120,864,624,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22278,MER_EDDGA_x100,Eddga,Eddga,83,981500,2340,0,0,2,5500,1000,120,120,170,180,142,86,170,210,10,12,0,6,47,0x6203695,120,864,624,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22279,MER_CIVIL_SERVANT_x100,Civil Servant,Mao Guai,83,981500,2340,0,0,2,5500,1000,120,120,170,180,142,86,170,210,10,12,0,6,47,0x6203695,120,864,624,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22280,MER_LOLI_RURI_x100,Loli Ruri,Loli Ruri,83,981500,2340,0,0,2,5500,1000,120,120,170,180,142,86,170,210,10,12,0,6,47,0x6203695,120,864,624,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22281,MER_SEDORA_x100,Sedora,Sedora,83,981500,2340,0,0,2,5500,1000,120,120,170,180,142,86,170,210,10,12,0,6,47,0x6203695,120,864,624,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22282,MER_CHEPET_x100,Chepet,Chepet,83,981500,2340,0,0,2,5500,1000,120,120,170,180,142,86,170,210,10,12,0,6,47,0x6203695,120,864,624,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22283,E_RSX_0805_x100,RSX 0805,RSX 0805,1,5000,0,0,0,1,35,50,0,10,2,2,2,2,12,60,10,12,1,3,21,0x83,320,1497,537,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22284,N_MINOROUS_x100,Nightmare Minorous,Minorous (Nightmare),121,2714100,10,132060,114600,1,4265,770,262,82,142,94,102,102,162,60,10,12,2,2,43,0x2003695,160,1088,768,432,0,0,0,0,0,0,0,941,5000,756,200,1361,2,1005,10,6254,100,0,0,568,300,0,0,0,0,4655,1
22285,N_MUMMY_x100,Nightmare Mummy,Mummy (Nightmare),117,2255700,10,129000,97260,1,3805,960,220,42,122,10,42,2,144,0,10,12,1,1,49,0x2003695,240,1417,57,384,0,0,0,0,0,0,0,930,9000,756,100,934,500,2604,2,2611,10,525,250,508,1000,0,0,0,0,4656,1
22286,N_VERIT_x100,Nightmare Verit,Verit (Nightmare),115,2103400,10,124440,94260,1,3115,710,164,40,114,14,62,30,14,14,10,12,1,1,29,0x2003695,200,1974,614,480,0,0,0,0,0,0,0,929,9000,912,700,930,1100,509,600,2609,2,2612,200,639,20,0,0,0,0,4658,1
22287,N_MIMIC_x100,Nightmare Mimic,Mimic (Nightmare),137,6310100,10,192060,162240,1,6725,2065,420,80,142,360,70,42,122,0,10,12,1,0,60,0x2003695,80,777,400,288,0,0,0,0,0,0,0,617,6,603,50,1065,1200,7938,1000,2626,2,757,270,0,0,0,0,0,0,4654,1
22288,G_N_MIMIC_x100,Nightmare Mimic,Mimic (Nightmare),137,6310100,10,0,0,1,6725,2065,420,80,142,360,70,42,122,0,10,12,1,0,60,0x2003695,80,777,400,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22289,N_ARCLOUSE_x100,Nightmare Arclouse,Arclouze (Nightmare),134,4801300,10,150360,138180,1,5520,1705,202,90,130,170,102,90,502,62,10,12,1,4,42,0x2003695,80,768,400,480,0,0,0,0,0,0,0,1096,3500,938,3000,943,800,912,500,716,300,997,20,912,2500,0,0,0,0,4653,1
22290,G_N_ARCLOUSE_x100,Nightmare Arclouse,Arclouze (Nightmare),134,4801300,10,0,0,1,5520,1705,202,90,130,170,102,90,502,62,10,12,1,4,42,0x2003695,80,768,400,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22291,N_ANCIENT_MUMMY_x100,Nightmare Ancient Mummy,Ancient Mummy (Nightmare),141,9015700,10,282720,240060,1,9205,1735,284,102,252,150,122,170,374,48,10,12,1,1,49,0x2003695,140,1417,96,384,0,0,0,0,0,0,0,930,4500,934,1800,2624,2,2611,150,12735,10,756,150,757,100,0,0,0,0,4657,1
22292,G_N_ANCIENT_MUMMY_x100,Nightmare Ancient Mummy,Ancient Mummy (Nightmare),141,9015700,10,0,0,1,9205,1735,284,102,252,150,122,170,374,48,10,12,1,1,49,0x2003695,140,1417,96,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22293,N_AMON_RA_x100,Nightmare Amon Ra,Amon Ra (Nightmare),145,251578400,10,97589220,78125220,3,20530,16005,734,602,172,178,240,262,202,184,14,12,2,7,62,0x6280084,136,683,1612,480,813243,607,5500,608,3500,732,5500,5053,150,2615,50,7211,7000,985,3800,616,400,0,0,607,3000,0,0,0,0,4652,1
22294,MENBLATT_x100,Menblatt,Menblatt,143,8220000,10,249000,205260,3,4080,1005,158,100,140,136,80,110,216,60,10,12,1,4,44,0x2003695,116,377,844,480,0,0,0,0,0,0,0,6557,4000,7168,2000,7163,4608,0,0,0,0,0,0,0,0,0,0,0,0,4593,1
22295,PETAL_x100,Petal,Petal,141,8103100,10,243480,201660,1,3355,865,146,66,140,164,110,90,216,50,10,12,1,2,24,0x2003695,160,1200,614,480,0,0,0,0,0,0,0,6558,4000,12346,2000,1026,2000,6089,500,0,0,0,0,0,0,0,0,0,0,4594,1
22296,CENERE_x100,Cenere,Cenere,146,13013100,10,427020,342720,1,9010,5155,174,162,134,78,60,70,190,90,10,12,0,3,24,0x2003695,240,1200,576,360,0,0,0,0,0,0,0,6561,4000,7322,1000,7001,3000,7320,2000,0,0,0,0,0,0,0,0,0,0,4595,1
